transaction_id,order_id,product_id,customer_id,employee_id,total_sales,quantity,discount
1993,107,49,102,32,13.92,10,0.29
1994,78,60,1760,51,85.12,7,0.49
1995,188,28,974,24,60.78,2,0.14
1996,53,79,1879,84,383.22,4,0.39
1997,152,82,1649,99,211.86,5,0.38
1998,134,1,871,67,194.99,1,0.26
1999,94,65,1627,52,347.94,1,0.47
2000,114,1,768,67,331.37,3,0.43
2001,68,50,430,95,462.36,6,0.46
2002,139,71,817,14,149.05,5,0.01
2003,73,22,314,65,89.51,10,0.44
2004,197,56,1147,19,48.95,3,0.19
2005,164,44,1632,55,16.6,9,0.35
2006,162,75,292,90,204.65,6,0.17
2007,44,92,331,89,417.27,10,0.49
2008,2,67,772,85,455.96,4,0.16
2009,163,70,1650,19,263.89,8,0.14
2010,67,15,864,20,67.15,7,0.48
2011,180,76,1167,80,313.73,2,0.4
2012,71,9,1623,14,348.79,5,0.36
2013,166,56,683,53,374.48,1,0.16
2014,108,8,1832,58,282.53,8,0.16
2015,188,33,797,25,217.28,6,0.19
2016,15,8,1249,73,229.18,4,0.42
2017,44,72,221,12,421.12,6,0.21
2018,53,89,1368,89,180.24,6,0.25
2019,57,17,289,24,208.67,9,0.34
2020,149,4,1335,20,364.83,9,0.03
2021,179,4,533,9,25.0,8,0.28
2022,21,100,483,85,446.33,8,0.13
2023,172,97,392,2,498.12,4,0.43
2024,89,38,1802,31,445.96,1,0.33
2025,51,11,834,23,18.93,7,0.4
2026,100,47,1032,61,492.07,3,0.15
2027,151,18,1877,38,458.65,5,0.13
2028,23,69,1808,63,207.87,10,0.21
2029,64,47,1345,23,400.12,5,0.01
2030,152,39,2000,49,269.46,3,0.21
2031,151,35,920,70,29.15,4,0.48
2032,34,85,1845,28,36.8,4,0.06
2033,14,83,304,26,359.15,5,0.16
2034,46,41,76,2,362.65,5,0.09
2035,187,40,401,1,192.77,2,0.07
2036,161,7,1492,86,128.05,3,0.1
2037,158,10,105,54,443.45,10,0.08
2038,64,91,1514,64,330.84,8,0.05
2039,151,82,1573,84,81.98,2,0.21
2040,78,55,1149,75,24.93,2,0.42
2041,176,100,991,16,104.7,8,0.13
2042,155,94,1031,72,478.63,2,0.4
2043,154,6,1426,38,111.76,4,0.2
2044,150,90,538,51,324.65,7,0.27
2045,145,38,374,92,156.29,5,0.07
2046,160,27,1375,25,158.87,8,0.34
2047,88,99,810,100,71.13,4,0.05
2048,194,31,971,98,67.34,8,0.03
2049,136,53,1655,83,194.25,2,0.37
2050,155,27,868,42,499.1,6,0.21
2051,156,42,343,66,205.64,10,0.11
2052,7,99,775,47,126.86,9,0.03
2053,110,81,1933,32,200.04,8,0.27
2054,109,17,351,18,466.11,4,0.19
2055,89,32,1103,97,116.45,3,0.18
2056,137,30,357,27,203.52,3,0.39
2057,105,10,528,77,390.56,7,0.33
2058,170,100,1442,16,345.74,5,0.35
2059,39,26,229,7,97.81,1,0.12
2060,136,13,1776,99,324.47,1,0.11
2061,80,22,1538,96,122.72,2,0.44
2062,136,52,453,4,223.38,10,0.3
2063,72,8,242,21,378.01,2,0.27
2064,107,28,1175,58,424.82,3,0.01
2065,189,44,842,68,401.16,7,0.13
2066,151,35,225,56,172.84,3,0.15
2067,48,2,1947,21,176.03,6,0.07
2068,97,99,1746,65,191.39,8,0.2
2069,193,88,1157,11,307.2,8,0.09
2070,61,82,1657,24,251.3,6,0.17
2071,123,43,801,92,61.21,3,0.11
2072,84,67,340,27,193.54,5,0.13
2073,31,46,511,79,293.68,8,0.44
2074,174,30,769,28,355.23,3,0.08
2075,9,45,1326,80,319.71,3,0.19
2076,162,78,1680,32,249.01,8,0.4
2077,22,30,1408,12,306.62,7,0.03
2078,89,39,870,54,354.18,2,0.4
2079,22,99,577,35,489.33,1,0.18
2080,58,5,991,81,359.06,9,0.16
2081,54,49,1976,39,429.51,9,0.45
2082,190,52,442,9,405.03,3,0.3
2083,133,48,1205,43,51.9,7,0.11
2084,26,30,1072,8,203.47,5,0.37
2085,64,81,787,100,88.34,6,0.44
2086,125,22,1147,82,203.43,5,0.33
2087,171,26,346,6,169.81,3,0.3
2088,111,65,745,44,21.92,9,0.34
2089,198,53,242,47,431.4,5,0.31
2090,60,44,873,69,366.72,9,0.3
2091,16,36,1838,66,258.24,5,0.31
2092,64,12,11,7,148.21,6,0.13
2093,60,65,827,77,326.06,3,0.49
2094,89,86,1201,44,50.9,10,0.4
2095,50,82,720,26,291.33,2,0.5
2096,21,5,1578,15,479.43,6,0.38
2097,38,53,1269,84,382.6,3,0.24
2098,118,36,839,57,296.11,5,0.48
2099,57,6,117,83,215.95,7,0.08
2100,99,72,1308,81,371.96,2,0.43
2101,30,20,167,16,214.24,4,0.25
2102,108,83,1280,53,333.87,2,0.1
2103,20,29,532,25,222.62,6,0.32
2104,40,61,27,40,240.83,8,0.36
2105,29,80,827,33,150.08,4,0.04
2106,100,13,1697,15,247.71,7,0.23
2107,150,94,746,93,166.67,5,0.05
2108,196,73,1355,3,255.41,10,0.24
2109,131,75,1494,97,462.27,1,0.33
2110,108,25,41,38,32.96,7,0.28
2111,163,21,1380,34,303.88,6,0.21
2112,125,79,1421,7,447.58,1,0.47
2113,20,96,577,84,41.42,7,0.29
2114,157,41,1315,73,30.07,7,0.38
2115,48,30,942,4,326.43,10,0.23
2116,62,97,698,22,215.01,10,0.24
2117,48,54,1193,31,345.04,1,0.45
2118,34,94,1014,70,80.68,4,0.48
2119,123,71,776,30,392.28,6,0.39
2120,63,32,351,16,80.39,8,0.33
2121,38,12,1869,21,135.67,7,0.03
2122,23,19,681,1,52.39,7,0.13
2123,80,56,369,1,287.68,1,0.44
2124,185,66,479,45,67.2,1,0.47
2125,83,21,1322,99,305.24,7,0.48
2126,183,37,446,26,262.26,3,0.33
2127,85,10,58,96,18.13,2,0.27
2128,66,3,1380,63,470.91,8,0.27
2129,181,71,1750,39,437.62,3,0.14
2130,129,35,1737,73,208.12,9,0.25
2131,107,61,1118,71,436.71,2,0.48
2132,152,92,729,73,199.87,4,0.34
2133,45,99,122,8,290.1,3,0.27
2134,74,37,1585,12,267.93,1,0.21
2135,159,85,344,86,468.41,7,0.04
2136,199,64,1163,82,32.23,1,0.24
2137,113,96,270,100,115.83,5,0.29
2138,170,21,1151,61,326.58,9,0.27
2139,185,87,495,49,158.97,6,0.02
2140,142,96,1868,64,480.35,4,0.31
2141,21,18,1304,63,123.87,9,0.14
2142,88,74,712,99,479.58,1,0.0
2143,157,62,1485,87,479.09,1,0.07
2144,58,41,716,11,266.98,9,0.22
2145,39,38,920,69,206.13,10,0.12
2146,146,52,980,15,482.2,3,0.44
2147,131,46,969,58,86.89,5,0.27
2148,78,81,495,88,271.43,1,0.27
2149,10,37,1009,5,151.52,6,0.29
2150,51,55,1418,10,258.54,2,0.42
2151,187,17,1998,96,224.9,3,0.38
2152,92,89,988,40,393.13,9,0.45
2153,83,23,458,77,167.38,4,0.01
2154,84,25,1057,93,60.09,3,0.26
2155,29,52,1275,60,185.37,7,0.25
2156,26,85,1662,52,356.53,3,0.44
2157,57,37,177,4,391.03,9,0.42
2158,127,21,1868,77,490.32,1,0.25
2159,117,15,527,20,241.09,2,0.39
2160,192,22,1804,38,118.37,9,0.17
2161,61,23,1960,41,439.53,8,0.13
2162,136,91,1755,73,347.23,10,0.46
2163,74,91,1193,60,118.53,8,0.04
2164,134,91,1446,94,368.01,3,0.01
2165,39,12,72,86,100.97,2,0.29
2166,27,44,1167,71,488.62,5,0.2
2167,179,96,495,26,32.22,6,0.36
2168,23,3,43,43,352.66,6,0.4
2169,67,96,388,63,212.5,5,0.08
2170,183,93,1656,82,199.69,6,0.01
2171,130,95,950,43,242.65,1,0.22
2172,65,24,177,75,59.05,1,0.3
2173,52,98,1446,59,93.59,10,0.23
2174,3,65,1872,49,319.79,9,0.26
2175,150,48,1566,75,308.83,4,0.24
2176,86,85,1122,1,309.98,3,0.47
2177,156,42,428,10,41.47,9,0.14
2178,24,97,713,20,114.82,8,0.32
2179,96,81,851,50,279.64,1,0.28
2180,177,80,520,4,48.78,7,0.23
2181,63,58,710,5,101.8,3,0.3
2182,120,37,1149,47,241.08,1,0.5
2183,191,71,419,41,89.89,1,0.33
2184,9,62,1357,46,317.14,8,0.41
2185,76,89,502,15,291.43,8,0.12
2186,171,99,635,50,125.23,7,0.43
2187,188,30,175,23,482.39,6,0.24
2188,105,12,584,7,120.03,2,0.14
2189,27,50,1617,15,294.73,4,0.29
2190,46,69,1662,40,466.89,3,0.16
2191,83,5,1355,22,430.52,7,0.29
2192,23,43,1234,77,226.16,2,0.38
2193,175,76,1348,84,387.59,6,0.18
2194,37,74,511,43,277.17,4,0.4
2195,185,95,561,80,402.73,3,0.24
2196,40,3,40,1,21.01,6,0.34
2197,75,27,1792,45,122.04,8,0.03
2198,42,99,814,77,321.78,6,0.06
2199,135,36,327,42,244.84,2,0.24
2200,99,1,170,96,259.51,10,0.03
2201,58,80,1553,98,100.02,8,0.08
2202,1,71,1138,68,219.47,7,0.05
2203,166,73,395,70,74.91,10,0.15
2204,35,89,1509,40,61.79,2,0.27
2205,4,26,367,23,24.43,5,0.15
2206,142,65,468,18,16.86,7,0.43
2207,55,5,808,35,359.01,2,0.16
2208,200,33,1042,43,209.11,1,0.22
2209,107,41,1058,97,18.5,3,0.45
2210,46,77,993,42,152.61,2,0.18
2211,164,48,552,47,443.65,7,0.16
2212,82,89,1283,84,305.0,7,0.26
2213,88,72,1440,93,251.6,10,0.25
2214,85,98,999,76,335.21,4,0.49
2215,115,36,159,2,398.55,6,0.3
2216,142,38,698,96,462.41,9,0.26
2217,98,84,1189,57,116.92,3,0.12
2218,161,17,1712,21,375.87,7,0.4
2219,60,5,316,28,138.48,9,0.17
2220,130,98,1340,49,335.73,2,0.33
2221,34,83,1004,58,97.36,6,0.0
2222,17,58,1751,41,405.07,9,0.22
2223,46,36,1992,28,168.17,5,0.24
2224,103,4,1790,39,218.17,7,0.38
2225,65,64,186,61,402.86,4,0.38
2226,62,91,833,90,280.01,8,0.41
2227,71,100,692,51,247.49,8,0.28
2228,164,32,159,23,185.32,9,0.26
2229,32,72,1170,87,458.16,3,0.46
2230,184,26,1257,78,333.6,9,0.35
2231,50,82,775,2,154.43,8,0.16
2232,133,32,157,86,48.95,9,0.21
2233,19,83,188,37,459.68,10,0.24
2234,156,33,256,27,262.79,4,0.3
2235,153,41,1309,31,210.27,5,0.03
2236,129,92,1543,8,442.02,3,0.31
2237,178,31,1459,91,68.03,8,0.46
2238,149,85,817,54,204.86,5,0.44
2239,112,38,746,47,216.55,6,0.27
2240,133,49,1383,97,27.36,6,0.32
2241,39,54,867,59,333.86,2,0.05
2242,42,71,637,82,49.75,9,0.15
2243,59,99,163,70,62.96,9,0.02
2244,68,64,227,78,453.43,8,0.06
2245,116,43,930,64,153.15,7,0.43
2246,151,90,982,16,388.22,5,0.05
2247,175,71,1949,51,267.03,5,0.33
2248,153,72,86,64,115.4,3,0.36
2249,133,87,1876,90,326.32,8,0.11
2250,45,14,897,45,480.13,5,0.0
2251,55,83,336,3,44.9,3,0.06
2252,3,93,89,62,14.69,9,0.15
2253,39,83,115,61,317.11,3,0.23
2254,165,100,573,94,443.3,8,0.0
2255,150,87,1422,5,388.43,3,0.32
2256,124,79,895,15,315.35,3,0.41
2257,93,13,501,20,204.41,5,0.24
2258,171,1,1775,81,286.74,2,0.33
2259,16,93,1798,81,79.03,6,0.19
2260,33,58,530,100,126.64,10,0.19
2261,20,77,1397,90,47.53,3,0.09
2262,193,15,498,38,402.39,9,0.45
2263,192,74,1610,74,51.92,6,0.06
2264,122,68,1486,70,379.56,9,0.4
2265,139,79,790,39,192.75,1,0.01
2266,191,12,612,84,285.96,9,0.35
2267,169,1,1721,25,377.99,9,0.41
2268,130,64,205,5,280.21,2,0.42
2269,165,91,280,63,189.26,4,0.06
2270,90,18,1919,54,239.9,3,0.45
2271,157,42,1846,65,490.74,3,0.31
2272,86,43,1096,43,497.09,7,0.04
2273,44,38,552,65,314.69,3,0.45
2274,138,64,1672,41,90.85,6,0.28
2275,46,50,1226,37,170.0,4,0.3
2276,80,7,551,54,25.48,4,0.12
2277,48,20,1573,34,37.46,10,0.33
2278,179,40,1966,7,269.42,3,0.34
2279,167,92,1192,47,157.0,6,0.48
2280,193,36,1010,52,135.96,7,0.45
2281,189,82,95,76,249.06,5,0.05
2282,96,63,256,91,121.2,6,0.06
2283,145,95,1705,85,163.17,5,0.3
2284,116,91,1415,7,159.89,7,0.29
2285,187,69,834,16,143.27,5,0.2
2286,146,48,948,37,261.61,10,0.21
2287,24,52,1810,8,400.4,3,0.14
2288,116,100,1277,40,375.27,9,0.1
2289,84,13,1727,65,439.48,7,0.38
2290,6,33,1409,51,401.12,2,0.25
2291,55,44,1672,69,292.72,2,0.06
2292,146,41,711,81,102.87,7,0.32
2293,157,14,964,75,347.23,1,0.15
2294,57,68,1226,65,365.07,9,0.31
2295,12,59,276,52,143.82,6,0.46
2296,4,53,1035,52,432.83,3,0.48
2297,71,95,675,25,456.05,2,0.05
2298,150,62,597,69,370.55,1,0.49
2299,108,72,1959,60,85.48,2,0.12
2300,32,59,1224,38,235.04,7,0.34
2301,75,98,1230,31,130.98,4,0.22
2302,170,40,1342,15,442.18,6,0.36
2303,113,50,217,23,284.47,1,0.01
2304,37,73,126,29,333.31,2,0.4
2305,165,5,692,14,291.48,8,0.04
2306,150,15,1000,3,156.7,2,0.22
2307,167,38,664,97,71.35,8,0.02
2308,182,37,953,21,235.11,7,0.21
2309,113,68,880,58,474.67,2,0.18
2310,69,16,1675,18,477.01,2,0.36
2311,132,73,698,48,170.57,10,0.4
2312,48,38,583,92,279.85,5,0.38
2313,187,1,1034,89,293.73,7,0.07
2314,170,8,1124,9,89.44,2,0.19
2315,1,93,1795,99,214.41,6,0.25
2316,182,28,69,73,71.73,1,0.36
2317,159,92,1498,94,78.76,1,0.46
2318,191,49,232,74,299.28,10,0.46
2319,37,2,1322,59,177.6,10,0.01
2320,97,68,702,16,312.12,3,0.15
2321,77,55,1151,23,255.88,3,0.37
2322,66,27,748,98,219.45,2,0.21
2323,53,65,1465,50,326.41,8,0.04
2324,19,97,1206,61,360.42,4,0.19
2325,185,43,1167,97,128.89,2,0.47
2326,64,73,1796,48,104.89,5,0.46
2327,36,7,855,97,134.0,7,0.36
2328,88,80,1636,93,492.75,3,0.18
2329,69,25,1315,54,142.31,2,0.22
2330,164,58,350,98,224.55,3,0.09
2331,3,13,274,59,116.36,1,0.37
2332,26,41,62,77,330.77,3,0.5
2333,89,64,91,58,367.92,10,0.26
2334,28,85,1089,88,77.08,9,0.36
2335,128,8,1251,93,293.83,4,0.5
2336,109,34,1686,41,481.5,9,0.21
2337,164,53,586,73,345.5,10,0.25
2338,54,46,1632,90,455.75,2,0.44
2339,163,53,137,80,205.38,7,0.28
2340,65,50,1970,100,18.03,2,0.13
2341,26,26,97,70,397.82,1,0.13
2342,158,64,508,44,486.86,9,0.32
2343,165,82,1860,64,431.11,10,0.02
2344,150,68,799,12,288.23,8,0.39
2345,70,41,1321,55,400.71,3,0.27
2346,78,84,550,40,442.48,1,0.15
2347,197,46,121,11,399.17,3,0.34
2348,22,2,649,50,415.41,2,0.07
2349,33,63,1092,25,428.28,8,0.0
2350,45,47,204,41,104.76,4,0.16
2351,79,5,638,9,387.02,7,0.15
2352,37,79,5,82,177.66,10,0.08
2353,169,86,1228,35,65.2,2,0.07
2354,79,39,1899,75,414.28,3,0.31
2355,16,63,1048,86,149.55,7,0.45
2356,87,37,561,20,363.05,10,0.49
2357,90,32,800,16,272.77,1,0.47
2358,43,90,1250,67,234.61,9,0.09
2359,165,5,1315,55,394.41,3,0.23
2360,35,42,368,67,393.13,2,0.08
2361,60,92,683,2,102.26,2,0.26
2362,136,26,1807,61,413.77,3,0.14
2363,83,42,1026,32,215.78,9,0.29
2364,59,48,297,55,83.3,8,0.17
2365,52,5,627,80,267.07,5,0.43
2366,116,56,1833,56,480.53,9,0.33
2367,11,51,291,46,17.37,2,0.43
2368,159,76,547,53,28.33,9,0.19
2369,30,67,845,53,360.27,10,0.43
2370,158,97,1341,78,128.69,5,0.21
2371,75,40,1629,83,52.43,4,0.29
2372,63,30,1769,63,86.25,3,0.15
2373,136,5,162,12,69.11,2,0.12
2374,133,13,316,11,107.74,7,0.34
2375,6,84,1774,10,369.0,6,0.23
2376,117,58,1041,49,142.28,2,0.08
2377,76,27,1492,52,476.03,6,0.1
2378,96,13,1203,45,260.15,2,0.42
2379,128,70,777,50,80.55,4,0.34
2380,90,54,887,79,156.57,5,0.04
2381,160,95,729,48,334.71,9,0.07
2382,5,75,1938,18,171.89,2,0.31
2383,57,80,252,91,103.28,10,0.38
2384,112,52,1545,76,409.01,4,0.49
2385,1,58,240,12,161.85,9,0.42
2386,155,66,1184,10,71.48,3,0.39
2387,127,55,780,54,283.36,1,0.27
2388,55,24,670,64,301.89,9,0.31
2389,35,51,1580,68,394.71,3,0.24
2390,102,32,1981,13,128.55,10,0.15
2391,79,45,449,26,187.49,5,0.07
2392,19,3,1198,72,119.39,1,0.19
2393,87,25,1545,40,58.71,8,0.26
2394,35,82,141,1,233.22,6,0.27
2395,138,88,1460,30,40.28,10,0.26
2396,4,59,764,42,17.09,6,0.03
2397,143,60,30,50,76.27,7,0.03
2398,147,45,734,36,29.51,5,0.38
2399,146,49,659,34,101.79,7,0.36
2400,185,66,1708,64,120.99,9,0.18
2401,41,79,1205,34,397.41,8,0.24
2402,5,67,1525,11,161.35,1,0.31
2403,124,22,1220,17,133.29,3,0.43
2404,196,60,385,25,409.69,6,0.32
2405,137,63,537,5,157.23,7,0.42
2406,119,23,143,59,456.45,1,0.08
2407,94,5,1210,3,419.97,1,0.01
2408,199,41,746,66,127.13,9,0.07
2409,25,91,228,18,160.03,6,0.09
2410,193,69,426,100,111.01,2,0.22
2411,107,46,831,7,451.53,1,0.3
2412,98,66,141,9,79.8,4,0.31
2413,21,40,1524,31,154.27,9,0.07
2414,31,36,27,43,197.8,3,0.19
2415,41,64,1696,37,105.22,10,0.22
2416,27,2,874,73,91.33,4,0.22
2417,95,88,149,44,410.49,9,0.46
2418,139,44,877,98,329.45,4,0.06
2419,101,50,1934,43,311.62,1,0.26
2420,77,100,245,46,421.95,5,0.5
2421,130,66,1884,20,474.38,5,0.49
2422,143,59,825,21,25.87,5,0.36
2423,123,17,1398,28,37.02,4,0.4
2424,116,85,1966,1,447.45,2,0.36
2425,43,58,472,24,337.42,2,0.27
2426,193,59,417,49,200.34,6,0.16
2427,51,93,1688,50,499.55,6,0.22
2428,163,18,448,14,261.33,9,0.23
2429,175,90,533,83,44.66,3,0.35
2430,51,46,1939,36,240.22,3,0.11
2431,130,17,883,75,378.4,3,0.42
2432,82,5,1136,28,43.64,1,0.32
2433,108,17,1067,45,173.84,9,0.28
2434,75,47,978,46,372.91,7,0.31
2435,6,58,970,75,118.07,10,0.19
2436,11,3,312,66,410.77,2,0.2
2437,109,8,1549,39,251.46,5,0.04
2438,170,78,684,9,447.0,2,0.21
2439,77,1,1707,8,295.2,6,0.44
2440,104,55,899,41,226.76,9,0.42
2441,83,45,309,87,75.52,9,0.16
2442,105,8,65,12,189.69,8,0.39
2443,87,26,1789,17,352.18,4,0.09
2444,33,40,277,26,203.88,2,0.41
2445,33,37,1678,60,100.21,3,0.25
2446,68,6,1668,23,86.5,7,0.39
2447,152,79,1186,66,201.07,6,0.15
2448,130,44,1467,69,360.94,4,0.16
2449,193,74,1150,64,361.96,1,0.18
2450,39,48,761,38,28.07,5,0.17
2451,146,82,343,30,436.72,5,0.14
2452,6,18,1056,97,194.67,10,0.06
2453,111,75,1859,4,363.4,5,0.04
2454,135,22,1424,95,315.61,7,0.23
2455,64,26,181,93,329.82,7,0.35
2456,5,88,1889,16,227.48,6,0.22
2457,116,90,1593,98,405.01,10,0.23
2458,94,19,1063,48,237.66,9,0.25
2459,138,75,1447,87,172.96,1,0.37
2460,113,44,544,31,165.28,9,0.1
2461,93,63,180,43,56.26,3,0.3
2462,147,80,591,77,468.99,6,0.04
2463,123,47,1400,45,60.47,9,0.01
2464,90,74,1739,58,73.61,9,0.22
2465,112,82,1368,14,50.21,9,0.35
2466,38,4,913,38,37.99,5,0.06
2467,180,82,1391,34,11.75,3,0.12
2468,154,75,631,67,54.07,10,0.05
2469,100,20,24,17,208.85,2,0.31
2470,83,57,1209,36,60.06,2,0.37
2471,47,15,433,80,347.55,1,0.32
2472,110,82,1702,70,373.26,8,0.23
2473,4,58,853,60,388.54,9,0.09
2474,100,56,507,3,256.98,8,0.14
2475,60,100,799,54,30.89,6,0.24
2476,181,89,1350,18,384.44,8,0.06
2477,78,86,586,41,274.72,10,0.32
2478,170,78,510,50,144.26,5,0.4
2479,98,12,1797,31,373.63,6,0.45
2480,23,68,850,91,88.6,1,0.37
2481,67,77,1421,65,338.8,9,0.14
2482,21,84,77,97,189.71,3,0.5
2483,81,53,990,68,254.45,4,0.29
2484,165,81,800,54,331.73,1,0.43
2485,129,14,1349,71,87.12,3,0.19
2486,77,49,1127,94,327.03,8,0.22
2487,17,28,730,79,14.64,8,0.34
2488,14,69,914,37,451.95,10,0.36
2489,173,22,1580,53,330.59,10,0.3
2490,83,23,1202,90,450.82,4,0.39
2491,44,30,1808,39,139.04,5,0.3
2492,97,59,922,69,241.79,5,0.49
2493,163,30,702,40,34.42,5,0.4
2494,140,1,1710,73,241.66,6,0.15
2495,41,27,1538,5,343.63,7,0.31
2496,59,44,113,13,103.99,1,0.12
2497,10,69,1904,87,159.6,8,0.19
2498,172,99,399,27,321.27,6,0.24
2499,22,17,821,18,43.78,7,0.31
2500,5,75,175,49,213.52,2,0.44
2501,127,22,1693,27,314.51,5,0.17
2502,125,43,1714,87,371.87,7,0.29
2503,75,89,1067,65,93.42,8,0.18
2504,115,44,1600,52,270.51,8,0.16
2505,87,68,1952,51,180.42,4,0.22
2506,170,37,973,37,461.55,4,0.34
2507,174,100,1341,70,470.24,2,0.15
2508,36,28,1298,61,90.78,4,0.29
2509,105,96,137,16,16.38,8,0.27
2510,152,49,232,91,408.07,1,0.33
2511,147,53,1036,7,222.24,2,0.38
2512,194,42,1408,11,400.05,3,0.06
2513,61,71,1671,19,52.56,4,0.11
2514,108,34,306,39,309.84,3,0.48
2515,19,94,179,96,475.16,5,0.1
2516,42,27,910,42,315.69,7,0.1
2517,131,85,1149,78,12.44,4,0.22
2518,7,55,813,79,314.88,1,0.13
2519,14,42,919,14,252.02,6,0.21
2520,19,88,1116,88,272.57,8,0.49
2521,172,14,521,28,45.73,2,0.2
2522,127,91,783,20,261.39,10,0.04
2523,194,74,260,75,66.52,7,0.32
2524,132,68,1141,44,161.87,7,0.35
2525,73,13,342,87,101.9,4,0.48
2526,124,64,144,65,79.51,4,0.05
2527,178,61,1749,22,217.82,4,0.22
2528,68,51,224,46,175.19,7,0.2
2529,101,58,1324,43,306.01,10,0.15
2530,38,67,63,76,372.66,7,0.22
2531,68,73,746,74,391.84,10,0.01
2532,78,27,1411,41,161.67,6,0.15
2533,113,82,1306,13,115.34,3,0.18
2534,44,30,1804,87,209.76,1,0.32
2535,19,93,296,63,108.0,4,0.31
2536,116,44,304,36,470.8,3,0.47
2537,105,93,868,50,32.9,6,0.44
2538,104,71,1865,81,416.54,5,0.48
2539,110,62,403,35,156.57,9,0.06
2540,77,4,347,46,41.67,2,0.22
2541,64,43,1753,10,128.85,3,0.33
2542,70,38,1339,79,322.97,5,0.13
2543,170,88,275,74,363.86,6,0.02
2544,172,22,232,21,254.09,10,0.11
2545,105,74,1042,34,340.61,5,0.27
2546,45,80,1895,69,42.09,3,0.02
2547,110,42,1411,27,457.76,5,0.18
2548,78,45,1132,33,33.22,7,0.24
2549,94,72,673,20,50.63,1,0.23
2550,32,34,1286,36,497.25,7,0.28
2551,133,34,1647,13,59.08,7,0.06
2552,9,78,790,13,494.19,8,0.01
2553,177,2,1419,12,494.73,3,0.15
2554,54,14,1083,95,81.11,7,0.06
2555,45,75,1024,74,295.45,4,0.1
2556,192,33,917,57,29.74,2,0.11
2557,57,9,264,28,33.11,10,0.12
2558,115,71,895,92,198.59,1,0.26
2559,170,83,216,99,385.16,9,0.18
2560,61,46,1624,35,400.26,5,0.25
2561,161,59,86,95,229.96,7,0.02
2562,125,81,991,63,177.94,6,0.08
2563,18,23,781,95,110.69,10,0.31
2564,61,24,561,47,377.58,9,0.32
2565,119,21,1187,90,375.99,9,0.08
2566,187,11,192,86,374.47,6,0.27
2567,171,11,1787,72,345.27,6,0.26
2568,41,97,315,48,224.37,6,0.16
2569,6,12,1358,39,19.65,6,0.01
2570,113,50,966,35,490.68,2,0.32
2571,50,61,998,1,27.5,6,0.1
2572,141,24,905,32,184.17,1,0.2
2573,190,96,495,34,47.39,2,0.18
2574,84,20,1428,31,472.41,9,0.22
2575,45,38,1459,48,138.21,1,0.26
2576,196,40,1448,52,394.84,3,0.21
2577,116,57,1776,83,200.36,9,0.25
2578,120,34,816,23,354.81,3,0.03
2579,105,13,184,2,328.52,4,0.09
2580,49,75,197,66,382.31,8,0.16
2581,198,56,1856,38,77.35,5,0.03
2582,56,13,449,56,395.86,8,0.48
2583,181,97,1311,94,208.82,9,0.43
2584,35,94,1461,10,351.84,4,0.1
2585,178,99,848,51,124.58,10,0.18
2586,79,90,50,43,45.48,7,0.27
2587,105,24,1843,40,496.88,3,0.21
2588,130,63,926,95,221.23,7,0.07
2589,114,27,1241,14,331.1,3,0.18
2590,66,37,1343,70,203.08,8,0.29
2591,118,92,1616,45,200.08,4,0.45
2592,71,99,271,79,451.32,2,0.17
2593,10,8,1416,44,88.78,8,0.03
2594,123,83,1979,29,151.77,1,0.21
2595,200,100,279,59,342.25,4,0.29
2596,179,95,454,49,319.67,1,0.37
2597,57,20,1131,68,36.56,8,0.39
2598,187,65,304,90,80.42,6,0.33
2599,198,56,819,90,84.64,1,0.08
2600,191,29,1344,61,487.96,8,0.03
2601,45,40,626,59,277.51,3,0.0
2602,17,24,201,62,49.41,3,0.28
2603,158,80,1025,74,180.41,8,0.5
2604,20,1,623,88,146.75,4,0.1
2605,27,100,1182,65,231.99,1,0.21
2606,23,79,362,35,23.03,7,0.06
2607,24,12,1798,63,191.94,7,0.39
2608,58,60,1242,69,324.05,1,0.31
2609,170,78,1807,22,415.62,7,0.34
2610,172,8,1183,49,278.67,7,0.28
2611,98,87,81,79,61.72,7,0.08
2612,27,73,805,50,285.03,1,0.47
2613,46,71,197,99,299.56,4,0.0
2614,43,14,1998,58,56.19,1,0.12
2615,90,52,1586,39,363.98,9,0.22
2616,43,60,1255,47,232.95,9,0.41
2617,110,6,809,2,262.53,4,0.11
2618,166,50,980,41,240.95,5,0.03
2619,33,59,1336,56,279.04,6,0.28
2620,157,15,118,44,41.72,9,0.02
2621,79,84,1373,8,188.92,8,0.44
2622,130,72,1954,29,140.0,6,0.24
2623,121,76,835,23,227.16,3,0.17
2624,122,85,552,93,457.69,6,0.36
2625,141,69,1407,22,434.54,2,0.05
2626,27,49,1709,50,452.19,4,0.1
2627,5,52,133,26,415.9,10,0.16
2628,82,76,1565,46,262.72,3,0.08
2629,19,8,1536,65,293.06,6,0.27
2630,196,87,319,64,205.03,9,0.07
2631,151,52,1187,60,470.6,3,0.08
2632,28,76,705,41,439.12,5,0.11
2633,2,24,498,86,474.07,3,0.41
2634,42,88,805,37,413.09,4,0.19
2635,157,52,93,59,97.25,6,0.21
2636,6,14,122,53,318.71,3,0.07
2637,179,23,1738,30,136.64,6,0.05
2638,54,62,793,24,205.16,3,0.14
2639,151,21,645,99,14.68,9,0.04
2640,105,81,329,36,25.63,2,0.32
2641,35,38,1108,34,28.8,7,0.16
2642,69,77,1000,45,16.1,2,0.24
